Order ID,Date,Status,Category,Qty,Amount,ship-state,ship-city
407-0815000-4131513,2022-06-13,Shipped,kurta,1,517.0,MAHARASHTRA,JALNA
405-4044674-7977946,2022-05-08,Shipped,kurta,1,469.0,KARNATAKA,BIRUR
405-4981106-4125140,2022-06-15,Shipped,Set,1,799.0,UTTAR PRADESH,NOIDA
408-2127444-9267509,2022-04-19,Shipped - Delivered to Buyer,Set,1,1149.0,UTTAR PRADESH,LUCKNOW
403-0942004-1266706,2022-05-03,Shipped,Set,1,597.0,MAHARASHTRA,THANE
404-7875407-5836332,2022-04-01,Shipped,kurta,1,563.0,Gujarat,RAJKOT
404-1118124-6495529,2022-05-01,Shipped,Set,1,824.0,KARNATAKA,BENGALURU
404-8763499-4576367,2022-05-30,Shipped,kurta,1,435.0,MADHYA PRADESH,GWALIOR
405-5361383-9290728,2022-04-22,Shipped,Set,1,1112.0,DELHI,NEW DELHI
405-0591666-8958757,2022-04-16,Shipped,Set,1,801.0,PUNJAB,FARIDKOT
404-4027329-1445923,2022-04-10,Shipped,kurta,1,511.0,KERALA,Pazhuvil West
403-2597483-6470752,2022-04-10,Shipped,kurta,1,399.0,ASSAM,SILCHAR
404-5205439-9835502,2022-04-24,Cancelled,Set,0,832.38,MAHARASHTRA,Pune
407-7624985-7918724,2022-05-01,Shipped,Top,1,279.0,TAMIL NADU,JAYANKONDAM
408-9095478-7249929,2022-06-03,Shipped - Returned to Seller,Set,1,517.0,Gujarat,Ahmedabad
405-6993353-1283507,2022-04-12,Shipped - Delivered to Buyer,kurta,1,499.0,MAHARASHTRA,MUMBAI
402-2312627-9265122,2022-04-21,Shipped,Set,1,692.0,KARNATAKA,BENGALURU
405-8646221-9089146,2022-06-18,Shipped - Delivered to Buyer,Set,1,1088.0,MADHYA PRADESH,Mhow
405-4929125-7692311,2022-05-12,Shipped - Delivered to Buyer,kurta,1,771.0,DELHI,NEW DELHI
407-9693313-2113110,2022-06-27,Cancelled,Set,0,0.0,MAHARASHTRA,MUMBAI
171-8418044-5170728,2022-05-26,Shipped,Western Dress,1,885.0,MAHARASHTRA,MUMBAI
408-2706042-1625161,2022-04-16,Shipped - Delivered to Buyer,kurta,1,352.0,UTTAR PRADESH,Noida
171-4266443-6717124,2022-04-23,Shipped - Delivered to Buyer,Top,1,329.0,HARYANA,KARNAL
406-7789648-5526746,2022-06-26,Shipped,Set,1,1075.0,TAMIL NADU,Tirupattur
407-9995495-5573928,2022-05-03,Cancelled,Western Dress,1,743.0,ANDHRA PRADESH,GUNTUR
407-8655540-6755561,2022-04-01,Shipped,kurta,1,453.0,BIHAR,SAMASTIPUR
171-2213272-5936314,2022-06-16,Shipped,Set,1,545.0,KARNATAKA,BENGALURU
171-5907026-7070714,2022-04-26,Shipped - Delivered to Buyer,Set,1,631.0,Gujarat,VADODARA
171-9747546-9033957,2022-06-16,Shipped,kurta,1,387.0,KERALA,THAZHUTHALA
406-0844468-5367537,2022-06-20,Shipped,kurta,1,517.0,KARNATAKA,KOLAR
171-2336154-1423560,2022-04-22,Cancelled,kurta,0,463.8,Gujarat,SURAT
408-9103810-9609927,2022-06-24,Shipped - Returning to Seller,Set,1,675.0,MAHARASHTRA,MUMBAI
405-7061925-2151532,2022-04-15,Shipped,Top,1,545.0,Gujarat,GODHRA
407-3232345-6224352,2022-04-16,Shipped,Set,1,736.0,HARYANA,GURUGRAM
402-8831040-7880312,2022-05-28,Shipped - Delivered to Buyer,Set,1,599.0,MAHARASHTRA,MUMBAI
407-2357603-1021956,2022-06-26,Shipped,Western Dress,1,799.0,KERALA,Trivandrum
171-6512486-4016300,2022-06-07,Shipped - Delivered to Buyer,Set,1,799.0,UTTAR PRADESH,LUCKNOW
408-4797242-0457116,2022-05-28,Shipped,Set,1,0.0,DELHI,NEW DELHI
408-7851059-8598725,2022-05-11,Cancelled,Set,1,1132.0,CHANDIGARH,CHANDIGARH
171-9833391-0989957,2022-05-12,Shipped - Delivered to Buyer,kurta,1,348.0,MAHARASHTRA,NAVI MUMBAI
405-8580461-1356311,2022-05-21,Shipped - Delivered to Buyer,kurta,1,449.0,WEST BENGAL,KOLKATA
402-9888080-1750741,2022-04-27,Shipped,Set,1,969.0,UTTAR PRADESH,KANPUR
405-1080498-3474759,2022-04-07,Shipped,kurta,1,363.0,WEST BENGAL,NAIHATI
171-4005053-3239545,2022-04-29,Shipped,kurta,1,376.0,ANDAMAN & NICOBAR ,Port Blair
404-3407923-0536312,2022-04-21,Cancelled,kurta,0,471.43,KARNATAKA,VIJAYAPURa
407-8770142-4583539,2022-05-15,Shipped - Delivered to Buyer,kurta,1,523.0,MAHARASHTRA,MUMBAI
405-0936591-3366755,2022-04-22,Shipped - Delivered to Buyer,kurta,1,487.0,JHARKHAND,JAMSHEDPUR
407-5890099-0236367,2022-05-10,Shipped,kurta,1,487.0,TAMIL NADU,CHENNAI
407-0285429-5065978,2022-06-04,Shipped - Delivered to Buyer,Set,1,569.0,KARNATAKA,BENGALURU
171-9561665-9040302,2022-06-08,Shipped,Set,1,771.0,JHARKHAND,RANCHI
403-2811448-1963534,2022-04-04,Shipped,Set,1,791.0,TELANGANA,"Hyderabad,"
408-4751717-5809917,2022-05-06,Cancelled,Set,1,529.0,KARNATAKA,BENGALURU
171-0441509-0384358,2022-05-21,Shipped,kurta,1,545.0,TAMIL NADU,Chennai
407-6337457-0733952,2022-05-28,Shipped,kurta,1,709.0,MAHARASHTRA,MUMBAI
171-0544040-5401123,2022-05-29,Shipped - Delivered to Buyer,Western Dress,1,771.0,KARNATAKA,BENGALURU
402-5761354-9833924,2022-06-21,Shipped - Delivered to Buyer,Western Dress,1,735.0,KARNATAKA,YENAGUDDE
407-5797861-3428325,2022-06-29,Pending,Western Dress,1,735.0,TAMIL NADU,CHENNAI
408-1706894-4318704,2022-05-16,Shipped,kurta,1,798.0,MAHARASHTRA,Pachora
404-2925434-6685105,2022-04-16,Shipped,kurta,1,459.0,KERALA,KOZHIKODE
402-9126455-5672345,2022-06-13,Shipped,kurta,1,545.0,ASSAM,GUWAHATI
406-0381123-2990758,2022-06-09,Shipped - Delivered to Buyer,Set,1,671.0,ANDHRA PRADESH,Vijayawada
406-6045093-6837901,2022-05-24,Shipped,Set,1,1099.0,WEST BENGAL,RAJPUR SONARPUR
171-5595369-4058709,2022-04-19,Shipped,Set,1,1099.0,PUNJAB,DINANAGAR
404-3343372-2352345,2022-05-25,Shipped,Set,1,1133.0,MAHARASHTRA,KOLHAPUR
406-9548667-1353934,2022-06-10,Shipped,kurta,1,301.0,TAMIL NADU,CHENNAI
404-8606504-8859534,2022-05-02,Shipped - Delivered to Buyer,Set,1,599.0,UTTARAKHAND,HARIDWAR
405-1750227-2475511,2022-05-03,Shipped,kurta,1,533.0,MAHARASHTRA,"Chembur east, Mumbai"
406-3581341-3624302,2022-06-21,Shipped,Western Dress,1,908.0,KERALA,THIRUVALLA
171-1863683-2105130,2022-06-13,Cancelled,Set,0,1038.39,TAMIL NADU,Thoothukudi
405-0416542-0122761,2022-05-22,Shipped,kurta,1,382.0,MAHARASHTRA,Pune
406-9480548-7693101,2022-04-29,Shipped,Set,1,1432.0,UTTARAKHAND,KOTDWARA
406-5746474-6466755,2022-04-08,Shipped - Delivered to Buyer,kurta,1,449.0,ASSAM,GUWAHATI
404-8645376-8937110,2022-06-11,Shipped,kurta,1,301.0,KARNATAKA,Shedbal
406-4932248-1476334,2022-05-04,Shipped,Set,1,759.0,Chandigarh,Chandigarh
406-3210711-8749953,2022-05-14,Shipped,Set,1,696.0,ANDHRA PRADESH,VISAKHAPATNAM
171-1443493-6539539,2022-04-19,Shipped,kurta,1,521.0,Gujarat,AHMEDABAD
408-2422167-7156357,2022-05-11,Shipped - Delivered to Buyer,kurta,1,301.0,TAMIL NADU,CHENNAI
404-9920844-3893903,2022-05-14,Shipped,Top,1,349.0,HARYANA,GURUGRAM
406-4326061-5546766,2022-04-10,Shipped - Delivered to Buyer,kurta,1,458.0,KARNATAKA,BENGALURU
403-3216249-2241162,2022-04-26,Shipped,Set,1,1112.0,UTTAR PRADESH,Amethi
405-1009233-4387511,2022-05-19,Shipped,Set,1,641.0,KARNATAKA,BELAGAVI
405-4655703-4825101,2022-06-17,Shipped - Delivered to Buyer,kurta,1,491.0,DELHI,NEW DELHI
406-7465247-4706765,2022-04-23,Cancelled,kurta,0,380.0,MAHARASHTRA,MUMBAI
405-7801842-0972353,2022-04-20,Cancelled,kurta,0,361.9,TAMIL NADU,VELLORE
407-8961466-6693164,2022-04-03,Shipped,Top,1,330.0,MIZORAM,AIZAWL
171-9713702-9161932,2022-04-10,Shipped,kurta,1,259.0,DELHI,NEW DELHI
406-8218685-5979503,2022-05-10,Shipped,kurta,1,345.0,UTTAR PRADESH,NOIDA
404-5384172-8212353,2022-05-23,Shipped,Western Dress,1,989.0,TELANGANA,HYDERABAD
408-2734781-2172348,2022-06-06,Shipped,Western Dress,1,614.0,TELANGANA,HYDERABAD
171-0742246-2692307,2022-04-02,Shipped - Delivered to Buyer,kurta,1,495.0,Gujarat,VADODARA
171-6504928-6360356,2022-04-26,Shipped,kurta,1,421.0,RAJASTHAN,AJMER
404-0267606-9210727,2022-05-30,Shipped,Blouse,1,599.0,KARNATAKA,BENGALURU
407-7920817-9586734,2022-06-05,Shipped,kurta,1,301.0,KARNATAKA,BENGALURU
408-7275140-3593905,2022-04-30,Shipped,Western Dress,1,744.0,MAHARASHTRA,NANDURA
404-8724559-7607515,2022-05-02,Shipped - Delivered to Buyer,Set,1,857.0,DELHI,NEW DELHI
402-9458102-8161149,2022-05-15,Shipped - Delivered to Buyer,Top,1,493.0,TELANGANA,"Kukatpally, HYDERABAD"
408-1329055-1078753,2022-04-28,Shipped,kurta,1,499.0,TAMIL NADU,Chennai
406-4215789-5709147,2022-04-17,Shipped,Blouse,1,379.0,UTTAR PRADESH,Noida
406-8269816-6037956,2022-06-16,Shipped - Delivered to Buyer,kurta,1,471.0,TAMIL NADU,CHENNAI
402-0304643-8113910,2022-04-29,Cancelled,kurta,0,358.1,MAHARASHTRA,PUNE
404-7566019-9620310,2022-06-14,Shipped,Top,1,574.0,HARYANA,FARIDABAD
405-4998492-4968359,2022-04-09,Shipped,Top,1,391.0,TAMIL NADU,MADURAI
404-5850034-6767506,2022-05-02,Shipped,Set,1,788.0,TELANGANA,Hyderabad
402-0201395-1360355,2022-06-28,Shipped,Set,1,1649.0,MAHARASHTRA,Mumbai
403-7803071-3733955,2022-04-11,Shipped - Delivered to Buyer,kurta,1,635.0,UTTAR PRADESH,GHAZIABAD
406-4354408-8013929,2022-04-24,Shipped,Set,1,856.0,DELHI,NEW DELHI
408-3129885-1322744,2022-04-19,Shipped - Returned to Seller,Western Dress,1,744.0,TELANGANA,HYDERABAD
403-8646774-6718769,2022-04-10,Shipped,Set,1,1186.0,KARNATAKA,KALABURGI
402-2068827-8457940,2022-06-14,Shipped,Western Dress,1,475.0,RAJASTHAN,JAIPUR
402-5281169-7112356,2022-05-28,Shipped,Top,1,574.0,SIKKIM,JORETHANG
408-8144017-1157102,2022-04-21,Shipped,Set,1,563.0,HARYANA,GURUGRAM
404-5469909-3328357,2022-06-21,Shipped,Set,1,1442.0,TELANGANA,HYDERABAD
402-7505583-0921112,2022-06-25,Shipped,Set,1,771.0,KARNATAKA,BENGALURU
402-2445827-4718735,2022-06-24,Shipped,Set,1,1399.0,UTTAR PRADESH,GORAKHPUR
403-6954756-0801958,2022-04-01,Shipped,Set,1,599.0,KERALA,Kottayam
406-5653494-5145959,2022-05-04,Shipped,Set,1,666.0,DELHI,NEW DELHI
171-8672861-0314732,2022-06-04,Shipped - Delivered to Buyer,Set,1,999.0,JHARKHAND,BOKARO STEEL CITY
171-5908278-0695504,2022-05-10,Shipped - Delivered to Buyer,Set,1,1349.0,UTTAR PRADESH,SAHARANPUR
404-5595677-5560356,2022-04-08,Cancelled,kurta,0,0.0,WEST BENGAL,PANIHATI
405-8121917-2121129,2022-05-03,Shipped - Delivered to Buyer,kurta,1,533.0,TELANGANA,HYDERABAD
407-6240306-8481936,2022-04-08,Shipped,Set,1,968.0,ODISHA,BHUBANESWAR
407-7888645-1569943,2022-04-23,Shipped,kurta,1,353.0,ANDHRA PRADESH,TUNI
402-9541542-0734715,2022-05-13,Shipped - Delivered to Buyer,Set,1,1364.0,KARNATAKA,BENGALURU
406-6777413-2125160,2022-04-19,Shipped,kurta,1,499.0,TELANGANA,"Hyderabad,Rangareddy"
402-9990035-1189946,2022-04-28,Shipped - Delivered to Buyer,Set,1,599.0,TAMIL NADU,OOTY
404-3765864-7599508,2022-06-16,Shipped - Returned to Seller,Western Dress,1,771.0,TELANGANA,HYDERABAD
171-9140345-5433131,2022-06-02,Shipped,Set,1,1319.0,KARNATAKA,BENGALURU
403-4582561-0415520,2022-04-16,Cancelled,Set,0,0.0,ODISHA,BHADRAK
402-7943846-8117165,2022-04-20,Cancelled,kurta,0,380.0,UTTAR PRADESH,Noida
405-4476236-2963519,2022-06-19,Shipped,Blouse,1,879.0,TAMIL NADU,Chennai
402-9164359-7265167,2022-05-08,Shipped - Delivered to Buyer,Western Dress,1,735.0,MAHARASHTRA,NASHIK
171-5010258-0259518,2022-04-23,Shipped,Western Dress,1,721.0,TELANGANA,Hyderabad
405-8908398-4753151,2022-04-07,Shipped,kurta,1,363.0,DELHI,NEW DELHI
402-8371291-6493144,2022-06-01,Shipped,kurta,1,382.0,KARNATAKA,BENGALURU
407-4504931-4808351,2022-04-26,Shipped,Set,1,888.0,KARNATAKA,BENGALURU
406-4541002-7429161,2022-06-15,Shipped,kurta,1,318.0,HARYANA,FARIDABAD
407-0953033-7963521,2022-05-06,Shipped,kurta,1,435.0,UTTAR PRADESH,chandausi Dist.Sambhal
404-8362940-1494751,2022-05-14,Cancelled,kurta,0,0.0,ANDHRA PRADESH,Gundimeda
408-6942117-2634743,2022-04-10,Shipped,Set,1,759.0,DELHI,NEW DELHI
408-8570567-7743537,2022-05-29,Shipped,kurta,1,0.0,HARYANA,SONIPAT
171-2379626-6158768,2022-05-12,Shipped - Delivered to Buyer,Set,1,1338.0,TAMIL NADU,THIRUPARANKUNDRAM
404-2156071-5251532,2022-04-04,Shipped,Set,1,999.0,TAMIL NADU,NANDIVARAM GUDUVANCHERI
402-9551604-7544318,2022-05-31,Shipped,Set,1,999.0,HARYANA,GURUGRAM
406-4670066-0952319,2022-05-26,Cancelled,Set,0,0.0,KARNATAKA,BENGALURU
171-3261071-6130734,2022-06-10,Shipped,kurta,1,735.0,UTTAR PRADESH,NOIDA
171-7472835-7006749,2022-05-18,Cancelled,Set,0,940.95,RAJASTHAN,CHURU
406-3809413-2383527,2022-05-04,Shipped,Set,1,641.0,TAMIL NADU,CHENNAI
408-8296252-6321916,2022-06-25,Shipped - Delivered to Buyer,Set,1,560.0,MAHARASHTRA,kurla east Mumbai
408-5757611-2806755,2022-05-26,Shipped - Delivered to Buyer,kurta,1,399.0,UTTAR PRADESH,GHAZIABAD
403-6708046-3631506,2022-04-27,Shipped - Delivered to Buyer,kurta,1,399.0,MAHARASHTRA,NANDURBAR
405-8124433-4793922,2022-06-20,Shipped,Top,1,443.0,HARYANA,HANSI
404-7157067-9748357,2022-05-27,Shipped - Delivered to Buyer,Set,1,988.0,DELHI,NEW DELHI
403-6876401-0043563,2022-05-06,Shipped,Set,1,612.0,DELHI,NEW DELHI
404-5450530-5432346,2022-04-19,Shipped,kurta,1,319.0,RAJASTHAN,JAIPUR
405-0009977-7977942,2022-04-08,Shipped - Delivered to Buyer,Western Dress,1,725.0,MAHARASHTRA,Mumbai
403-9059689-6312311,2022-04-27,Shipped,Set,1,788.0,DELHI,NEW DELHI
171-9612343-9302752,2022-04-20,Shipped - Delivered to Buyer,Set,1,969.0,JAMMU & KASHMIR,SRINAGAR
171-3558911-0160366,2022-05-06,Shipped,Set,1,626.0,KARNATAKA,TURUVEKERE
403-5044471-3619502,2022-05-04,Shipped,kurta,1,419.0,TELANGANA,HYDERABAD
407-4153489-8851526,2022-05-19,Cancelled,Ethnic Dress,0,856.19,KARNATAKA,BAGALKOT
405-6497357-1628317,2022-06-09,Shipped,kurta,1,399.0,KARNATAKA,BENGALURU
406-0888332-4499533,2022-04-01,Cancelled,kurta,0,0.0,TELANGANA,HYDERABAD
403-9110437-6761151,2022-06-01,Shipped - Delivered to Buyer,Western Dress,1,786.0,TAMIL NADU,CHENNAI
406-7273434-7506730,2022-05-02,Shipped,kurta,1,376.0,MADHYA PRADESH,Mehidpur road
171-8617281-9633159,2022-04-16,Shipped,kurta,1,353.0,TELANGANA,HYDERABAD
171-3047833-8421120,2022-04-06,Shipped - Delivered to Buyer,Set,1,478.0,NAGALAND,DIMAPUR
406-1211979-7591544,2022-06-01,Shipped,Set,1,999.0,JHARKHAND,JAMSHEDPUR
408-2883935-9720304,2022-04-20,Shipped - Delivered to Buyer,kurta,1,487.0,UTTAR PRADESH,SHAHJAHANPUR
406-5682609-5217158,2022-06-16,Shipped - Delivered to Buyer,Set,1,599.0,TELANGANA,HYDERABAD
406-8837151-7571560,2022-06-01,Shipped,Set,1,475.0,KARNATAKA,MANGALURU
408-9075189-1757103,2022-05-20,Shipped - Delivered to Buyer,Western Dress,1,771.0,JHARKHAND,JAMSHEDPUR
408-5392995-2314745,2022-05-25,Shipped - Returned to Seller,Top,1,387.0,ARUNACHAL PRADESH,ITANAGAR
403-0190392-5273124,2022-06-04,Shipped,Set,1,1163.0,MAHARASHTRA,MUMBAI
405-9021711-9445168,2022-04-10,Shipped - Delivered to Buyer,Set,1,788.0,JHARKHAND,Jamshedpur
404-3502335-3232324,2022-05-23,Shipped,Western Dress,1,721.0,WEST BENGAL,Siliguri
407-4397206-8765109,2022-06-18,Shipped,Set,1,692.0,KERALA,KUNNAMKULAM
408-6500852-5508369,2022-05-12,Shipped,kurta,1,435.0,JHARKHAND,Garhwa
171-9390597-1968341,2022-05-22,Shipped,kurta,1,487.0,CHANDIGARH,CHANDIGARH
171-7608309-6577141,2022-05-02,Shipped,Set,1,788.0,BIHAR,PATNA
408-3570115-9242761,2022-05-29,Shipped - Delivered to Buyer,kurta,1,435.0,Delhi,SOUTH DELHI
407-6880603-8776332,2022-05-12,Shipped,kurta,1,487.0,TAMIL NADU,CHENNAI
406-2873012-5639503,2022-05-20,Shipped - Delivered to Buyer,Set,1,999.0,KERALA,ETTUMANOOR
403-3446104-2281103,2022-06-13,Cancelled,Set,0,0.0,UTTAR PRADESH,MEERUT
405-4755854-9568304,2022-04-10,Shipped,kurta,3,1458.0,KARNATAKA,MANGALURU
402-6179959-6921964,2022-04-23,Shipped,Set,1,563.0,Rajasthan,Banswara
171-7605495-4145955,2022-05-29,Shipped,Western Dress,1,690.0,MAHARASHTRA,MUMBAI
171-7785349-0705959,2022-04-22,Shipped,Set,1,597.0,MAHARASHTRA,Mira road east
402-6697165-3536368,2022-04-28,Shipped,Set,1,788.0,UTTAR PRADESH,GREATER NOIDA
402-0857305-4994733,2022-04-27,Shipped - Delivered to Buyer,kurta,1,597.0,KERALA,EDACHERI
406-1508735-3508302,2022-05-27,Shipped,kurta,1,432.0,WEST BENGAL,KHANAKUL I
406-2018073-5695522,2022-04-07,Cancelled,Set,0,0.0,KARNATAKA,BENGALURU
402-5832729-3792315,2022-05-29,Shipped,Top,1,545.0,MAHARASHTRA,PUNE
402-6845398-9685961,2022-04-20,Shipped,Set,1,597.0,MADHYA PRADESH,MURWARA KATNI
403-8472414-8039542,2022-04-01,Shipped,kurta,1,453.0,MAHARASHTRA,THANE
406-0936235-5681969,2022-05-15,Cancelled,Top,0,570.48,MAHARASHTRA,PUNE
405-6319975-0745165,2022-06-11,Shipped,kurta,1,416.0,MAHARASHTRA,MUMBAI
404-9391115-8302736,2022-04-20,Cancelled,kurta,0,463.81,MAHARASHTRA,MUMBAI
406-4654554-3567552,2022-05-26,Shipped,Western Dress,1,699.0,MAHARASHTRA,"KHARGHAR,NAVI MUMBAI"
171-5511473-8029153,2022-05-01,Shipped,Set,1,571.0,MAHARASHTRA,PUNE
407-9038527-8333161,2022-06-14,Shipped,Set,1,475.0,KARNATAKA,BENGALURU
406-9646346-7138769,2022-05-07,Shipped,Western Dress,1,461.0,GOA,SIOLIM
404-0434778-4496319,2022-04-16,Shipped,kurta,1,299.0,MAHARASHTRA,KANKAVLI
408-1385262-8585167,2022-04-28,Shipped,kurta,1,376.0,KERALA,THALAKKULATHUR
402-4619379-8920359,2022-05-23,Cancelled,kurta,1,487.0,MAHARASHTRA,Ghansoli
404-3165383-1053918,2022-04-27,Shipped,Western Dress,1,744.0,MAHARASHTRA,NAVI MUMBAI
407-6285288-1310724,2022-06-23,Cancelled,Set,0,396.19,UTTAR PRADESH,GREATER NOIDA
171-6574124-9690734,2022-05-06,Cancelled,kurta,0,665.71,KARNATAKA,BENGALURU
404-9618939-1573900,2022-06-20,Shipped,kurta,1,487.0,JAMMU & KASHMIR,JAMMU
408-3694637-2647550,2022-05-02,Shipped,kurta,1,471.0,KERALA,PARAVOOR
402-1078944-8352317,2022-06-20,Shipped,kurta,1,399.0,ASSAM,Sivsaghr
407-1983063-3632341,2022-04-22,Shipped,kurta,1,399.0,KERALA,UPPALA
405-8377404-4458710,2022-05-01,Shipped - Delivered to Buyer,kurta,1,736.0,ANDHRA PRADESH,VISAKHAPATNAM
403-1631072-4521959,2022-05-27,Shipped,kurta,1,544.0,MAHARASHTRA,NAGPUR
407-9167708-8218766,2022-04-21,Shipped - Delivered to Buyer,kurta,1,353.0,KERALA,PONNANI
402-3095980-2727508,2022-04-02,Shipped - Delivered to Buyer,Set,1,542.0,TAMIL NADU,CHENNAI
408-0156155-1621146,2022-05-28,Shipped - Delivered to Buyer,Western Dress,1,690.0,MAHARASHTRA,MUMBAI
403-3482893-3275532,2022-04-06,Shipped - Delivered to Buyer,kurta,1,362.0,TAMIL NADU,COIMBATORE
403-1210157-3629145,2022-05-03,Shipped,kurta,1,471.0,KARNATAKA,BENGALURU
403-6086728-0986752,2022-06-01,Shipped,Western Dress,1,786.0,ANDHRA PRADESH,TENALI
406-1789976-4978714,2022-05-15,Shipped,Set,1,899.0,MAHARASHTRA,MUMBAI
404-6655175-9021124,2022-06-29,Pending,Set,1,759.0,TELANGANA,HYDERABAD
407-0723017-0653933,2022-06-10,Cancelled,kurta,1,376.0,ODISHA,CUTTACK
402-3938765-1059512,2022-04-09,Shipped - Delivered to Buyer,kurta,1,399.0,TELANGANA,HYDERABAD
171-1632588-6415555,2022-05-15,Shipped - Delivered to Buyer,Western Dress,1,885.0,PUNJAB,FIROZPUR
406-3251046-8458752,2022-06-12,Shipped,Set,1,416.0,TAMIL NADU,CHENNAI
404-2633647-4261944,2022-04-22,Shipped,Western Dress,1,807.0,KARNATAKA,BENGALURU
171-1554336-1498769,2022-05-09,Shipped,kurta,1,359.0,WEST BENGAL,RISHRA
171-9395494-4405941,2022-06-08,Shipped,kurta,1,435.0,TAMIL NADU,CHENNAI
404-3242251-2137138,2022-05-22,Cancelled,Set,0,1159.82,UTTARAKHAND,DEHRADUN
405-8306441-8879525,2022-06-19,Shipped,Set,1,831.0,KARNATAKA,BENGALURU
408-9631484-1780367,2022-04-27,Shipped - Delivered to Buyer,Set,1,626.0,KARNATAKA,BENGALURU
404-2491025-5387539,2022-04-11,Shipped - Delivered to Buyer,Set,1,597.0,ASSAM,GUWAHATI
402-8150460-6963516,2022-04-24,Shipped - Delivered to Buyer,kurta,1,299.0,DELHI,NEW DELHI
406-9661778-9293151,2022-04-20,Cancelled,Set,0,601.9,WEST BENGAL,KOLKATA
404-9957854-9161122,2022-06-23,Cancelled,kurta,0,0.0,KARNATAKA,BENGALURU
403-8510588-5651530,2022-04-17,Shipped,kurta,1,459.0,DELHI,NEW DELHI
405-2173681-5866761,2022-05-02,Shipped,Set,1,792.0,ODISHA,BHUBANESWAR
403-3690282-6930702,2022-05-19,Cancelled,Set,0,665.71,MAHARASHTRA,PUNE
405-8912803-6473955,2022-04-04,Shipped - Delivered to Buyer,kurta,1,449.0,UTTAR PRADESH,BARABANKI
403-7066611-8150715,2022-05-24,Pending,Set,1,899.0,MAHARASHTRA,PUNE
404-1334627-9017164,2022-04-23,Shipped,kurta,1,318.0,KARNATAKA,BANGALORE
171-9136525-1911525,2022-04-11,Shipped,kurta,1,280.0,TAMIL NADU,ALANGULAM TIRUNELVELI DISTRICT
403-3993144-2397937,2022-06-01,Shipped,Set,1,967.0,Gujarat,AHMEDABAD
402-8059488-9397131,2022-06-01,Shipped,Western Dress,1,885.0,TELANGANA,HYDERABAD
408-7210534-3169940,2022-05-30,Shipped - Delivered to Buyer,kurta,1,0.0,WEST BENGAL,KOLKATA
403-2831950-9029956,2022-05-01,Shipped,Western Dress,1,791.0,UTTAR PRADESH,MATHURA
402-4250149-5875553,2022-06-01,Cancelled,Top,0,0.0,KARNATAKA,BENGALURU
403-5926666-6177161,2022-04-27,Shipped,Western Dress,1,899.0,UTTAR PRADESH,MUZAFFARNAGAR
404-6200717-5762709,2022-06-14,Cancelled,kurta,1,333.0,KERALA,THIRUVANANTHAPURAM
405-2646347-9809934,2022-05-08,Shipped - Delivered to Buyer,kurta,1,431.0,TAMIL NADU,TIRUPPUR
408-0411143-5115522,2022-05-06,Shipped - Delivered to Buyer,Top,1,512.0,KERALA,KOCHI
402-4623603-3377143,2022-04-09,Shipped,kurta,1,399.0,ANDHRA PRADESH,NTPC SIMHADRI TOWNSHIP
406-7756839-0000311,2022-06-02,Shipped,Western Dress,1,699.0,ANDHRA PRADESH,VISAKHAPATNAM
406-8978611-0815522,2022-04-14,Shipped,kurta,1,696.0,TELANGANA,WARANGAL
404-3674282-8853902,2022-06-19,Shipped,Set,1,654.0,WEST BENGAL,KOLKATA
403-3544253-8473962,2022-06-11,Shipped,kurta,1,486.0,KARNATAKA,Mysore
407-8524144-6449159,2022-06-14,Shipped,kurta,1,435.0,BIHAR,Muzaffarpur
402-3010573-2461150,2022-04-01,Shipped - Delivered to Buyer,Set,1,729.0,Gujarat,AHMEDABAD
404-6615519-7276353,2022-04-16,Shipped,Top,1,329.0,ANDHRA PRADESH,VISAKHAPATNAM
407-9291546-7925126,2022-04-19,Shipped,Set,1,626.0,PUNJAB,BATHINDA
406-8309596-2073900,2022-04-24,Shipped - Returned to Seller,Ethnic Dress,1,845.0,TELANGANA,HYDERABAD
403-8779259-9697118,2022-04-29,Shipped,Set,1,1099.0,MAHARASHTRA,NASHIK
402-6596009-0106747,2022-04-28,Shipped,kurta,1,376.0,KARNATAKA,Hunsur
404-6552264-1110730,2022-06-11,Shipped,Set,1,579.0,MAHARASHTRA,AKOLA
403-9036216-4311545,2022-05-03,Cancelled,kurta,0,380.0,TAMIL NADU,"Chrompet, Chennai"
405-6871822-3437148,2022-05-17,Shipped - Delivered to Buyer,Western Dress,1,771.0,KARNATAKA,BENGALURU
404-6822531-1605163,2022-04-17,Shipped,kurta,1,442.0,MAHARASHTRA,Pune
408-0666162-2209142,2022-04-30,Shipped,Ethnic Dress,1,899.0,RAJASTHAN,BHIWADI
404-0956478-1982736,2022-04-21,Cancelled,Top,1,574.0,ANDHRA PRADESH,SRIKALAHASTI
171-3594100-6212333,2022-04-04,Shipped,kurta,1,399.0,HARYANA,FARIDABAD
406-4893698-8203569,2022-06-11,Shipped - Delivered to Buyer,Top,1,539.0,TAMIL NADU,CHENNAI
171-9858364-0595538,2022-05-07,Shipped,Blouse,1,563.0,MAHARASHTRA,MUMBAI
407-6303756-2797967,2022-04-25,Shipped - Delivered to Buyer,Top,1,599.0,KARNATAKA,BENGALURU
408-5131163-3217119,2022-05-18,Shipped,kurta,1,665.0,PUNJAB,MOHALI
